cutoff,endpoint,positive_trajectory,negative_trajectory,positive_role_score,negative_role_score,positive_node_popularity,negative_node_popularity,role_agnostic_win,typed_structure_win,nested_structure_plus_evidence_win
2019,validated_closure,hydrogel -> temperature sensor -> current signal -> wearable/flexible electronics,textile/yarn/fabric -> resistive sensor -> voltage output -> self-powered/energy storage,0.7271243164,0.7242265937,0.7534895111,0.7503060975,1.0,1.0,1.0
2019,validated_closure,hydrogel -> temperature sensor -> current signal -> wearable/flexible electronics,liquid metal -> strain sensor -> resistance/conductivity change -> sweat/biomarker monitoring,0.7271243164,0.7238592768,0.7534895111,0.7572851196,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> current signal -> wearable/flexible electronics,PEDOT:PSS -> electrode -> voltage output -> portable electronics,0.7271243164,0.7338584605,0.7534895111,0.7549995919,0.0,0.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> current signal -> wearable/flexible electronics,cellulose/cotton/silk -> electrode -> physiological signal -> wearable/flexible electronics,0.7271243164,0.7352461024,0.7534895111,0.7558974778,0.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> current signal -> wearable/flexible electronics,hydrogel -> pressure sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.7271243164,0.7165537507,0.7534895111,0.7517753653,1.0,0.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> environmental monitoring,PEDOT:PSS -> electrode -> optical/fluorescence -> wearable/flexible electronics,0.9192718962,0.9170271815,0.8507060648,0.8517672027,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> environmental monitoring,CNT -> tactile sensor -> resistance/conductivity change -> robotics/tactile,0.9192718962,0.9187005142,0.8507060648,0.8545424863,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> environmental monitoring,PVDF -> pressure sensor -> capacitance change -> wearable/flexible electronics,0.9192718962,0.9227818137,0.8507060648,0.8533180965,0.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> environmental monitoring,Ag/AgNW -> gas/chemical sensor -> current signal -> environmental monitoring,0.9192718962,0.928577259,0.8507060648,0.8510325688,0.0,1.0,1.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> environmental monitoring,PDMS/Ecoflex -> wearable/e-skin -> resistance/conductivity change -> health monitoring,0.9192718962,0.920537099,0.8507060648,0.8601338666,0.0,0.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> pressure sensor -> mechanical deformation -> wearable/flexible electronics,0.9660435883,0.968329116,0.9494735124,0.9495551384,0.0,0.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,CNT -> temperature sensor -> voltage output -> wearable/flexible electronics,0.9660435883,0.9638396866,0.9494735124,0.9484123745,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO -> pressure sensor -> mechanical deformation -> motion monitoring,0.9660435883,0.9662068403,0.9494735124,0.9454330259,0.0,0.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,textile/yarn/fabric -> fiber sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9660435883,0.9636764346,0.9494735124,0.9475144886,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> resistance/conductivity change -> wearable/flexible electronics,MXene -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9660435883,0.9656354583,0.9494735124,0.944820831,1.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,PVDF -> triboelectric sensor -> voltage output -> environmental monitoring,0.682638152,0.6820259571,0.4784099257,0.4768590319,1.0,1.0,1.0
2019,validated_closure,hydrogel -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,graphene/rGO -> wearable/e-skin -> current signal -> sweat/biomarker monitoring,0.682638152,0.6832911599,0.4784099257,0.4766141539,0.0,1.0,0.0
2019,validated_closure,hydrogel -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,textile/yarn/fabric -> capacitive sensor -> frequency/wavelength signal -> wireless/IoT,0.682638152,0.6779854706,0.4784099257,0.476532528,1.0,1.0,1.0
2019,validated_closure,hydrogel -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,Au -> electrode -> temperature/thermal signal -> portable electronics,0.682638152,0.6762713248,0.4784099257,0.4822463472,1.0,1.0,1.0
2019,validated_closure,hydrogel -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,PEDOT:PSS -> gas/chemical sensor -> optical/fluorescence -> environmental monitoring,0.682638152,0.6750877479,0.4784099257,0.4755122031,1.0,1.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> health monitoring,nanomaterial -> electrode -> resistance/conductivity change -> wireless/IoT,0.8554403722,0.8526650886,0.7575708105,0.7587135744,1.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> health monitoring,PPy/PANI -> humidity sensor -> resistance/conductivity change -> health monitoring,0.8554403722,0.8593584197,0.7575708105,0.7594890213,0.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> health monitoring,carbon fiber -> strain sensor -> resistance/conductivity change -> portable electronics,0.8554403722,0.8522569586,0.7575708105,0.7520202432,1.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> health monitoring,textile/yarn/fabric -> accelerometer/gyroscope -> current signal -> health monitoring,0.8554403722,0.8534813485,0.7575708105,0.7507550404,1.0,0.0,1.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> health monitoring,PPy/PANI -> humidity sensor -> resistance/conductivity change -> motion monitoring,0.8554403722,0.8625010203,0.7575708105,0.7594890213,0.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> self-powered/energy storage,nanomaterial -> electrode -> voltage output -> self-powered/energy storage,0.793282181,0.7958533997,0.4985307322,0.4924904089,0.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> self-powered/energy storage,textile/yarn/fabric -> humidity sensor -> optical/fluorescence -> environmental monitoring,0.793282181,0.7949555138,0.4985307322,0.4879601665,0.0,1.0,1.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> self-powered/energy storage,liquid metal -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.793282181,0.7785486899,0.4985307322,0.4988164231,1.0,0.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> self-powered/energy storage,Au -> electrode -> energy output -> wearable/flexible electronics,0.793282181,0.7967104726,0.4985307322,0.476450902,0.0,1.0,0.0
2019,validated_closure,hydrogel -> triboelectric sensor -> voltage output -> self-powered/energy storage,textile/yarn/fabric -> fiber sensor -> frequency/wavelength signal -> health monitoring,0.793282181,0.7654885315,0.4985307322,0.4939188638,1.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> capacitance change -> motion monitoring,ZnO/oxide -> humidity sensor -> resistance/conductivity change -> wearable/flexible electronics,0.8840094686,0.8836421517,0.8142600604,0.8120561587,1.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> capacitance change -> motion monitoring,Au -> temperature sensor -> resistance/conductivity change -> HMI,0.8840094686,0.8853154845,0.8142600604,0.8195249367,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> capacitance change -> motion monitoring,ionogel/ionic liquid -> electrode -> current signal -> wearable/flexible electronics,0.8840094686,0.888539711,0.8142600604,0.8166272141,0.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> capacitance change -> motion monitoring,Au -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.8840094686,0.8818055669,0.8142600604,0.8198514407,1.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> capacitance change -> motion monitoring,CNT -> triboelectric sensor -> voltage output -> environmental monitoring,0.8840094686,0.8860501184,0.8142600604,0.8084646151,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> optical/fluorescence -> wearable/flexible electronics,textile/yarn/fabric -> temperature sensor -> chemical signal -> health monitoring,0.7419802465,0.7430005714,0.658517672,0.6557015754,0.0,0.0,1.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> optical/fluorescence -> wearable/flexible electronics,Cu/Ni -> wearable/e-skin -> current signal -> wearable/flexible electronics,0.7419802465,0.7448779691,0.658517672,0.6610072647,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> optical/fluorescence -> wearable/flexible electronics,cellulose/cotton/silk -> strain sensor -> mechanical deformation -> health monitoring,0.7419802465,0.7480613827,0.658517672,0.6616194596,0.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> optical/fluorescence -> wearable/flexible electronics,PPy/PANI -> electrode -> capacitance change -> robotics/tactile,0.7419802465,0.746020733,0.658517672,0.6640274263,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> electrode -> optical/fluorescence -> wearable/flexible electronics,Cu/Ni -> capacitive sensor -> resistance/conductivity change -> portable electronics,0.7419802465,0.7347971594,0.658517672,0.6609256387,1.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> resistance/conductivity change -> health monitoring,PEDOT:PSS -> pressure sensor -> capacitance change -> wearable/flexible electronics,0.9739613093,0.976083585,0.9263325443,0.9276793731,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> electrode -> impedance signal -> wearable/flexible electronics,0.9739613093,0.9721655375,0.9263325443,0.9318831116,1.0,0.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> resistance/conductivity change -> health monitoring,PPy/PANI -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,0.9739613093,0.9767365929,0.9263325443,0.9214349849,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> resistance/conductivity change -> health monitoring,graphene/rGO -> tactile sensor -> capacitance change -> wearable/flexible electronics,0.9739613093,0.9713492776,0.9263325443,0.9315974206,1.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW -> resistive sensor -> resistance/conductivity change -> environmental monitoring,0.9739613093,0.9722471635,0.9263325443,0.9328218105,1.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> voltage output -> health monitoring,graphene/rGO -> gas/chemical sensor -> capacitance change -> portable electronics,0.8501346829,0.8536854134,0.7931189291,0.7969145376,0.0,0.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> voltage output -> health monitoring,Au -> temperature sensor -> physiological signal -> wearable/flexible electronics,0.8501346829,0.857481022,0.7931189291,0.7970777896,0.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> voltage output -> health monitoring,PDMS/Ecoflex -> electrode -> capacitance change -> robotics/tactile,0.8501346829,0.8598889887,0.7931189291,0.7912007183,0.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> voltage output -> health monitoring,textile/yarn/fabric -> pressure sensor -> physiological signal -> HMI,0.8501346829,0.8515223247,0.7931189291,0.7793649498,0.0,0.0,1.0
2019,validated_closure,ionogel/ionic liquid -> pressure sensor -> voltage output -> health monitoring,carbon fiber -> strain sensor -> resistance/conductivity change -> HMI,0.8501346829,0.8587462248,0.7931189291,0.7850787691,0.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> strain sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric -> strain sensor -> mechanical deformation -> motion monitoring,0.991674149,0.991755775,0.9626561097,0.9654313934,0.0,0.0,1.0
2019,validated_closure,ionogel/ionic liquid -> strain sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW -> pressure sensor -> current signal -> health monitoring,0.991674149,0.9890621174,0.9626561097,0.9650232634,1.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> strain sensor -> resistance/conductivity change -> health monitoring,PPy/PANI -> pressure sensor -> resistance/conductivity change -> health monitoring,0.991674149,0.9926536609,0.9626561097,0.9585339972,0.0,0.0,0.0
2019,validated_closure,ionogel/ionic liquid -> strain sensor -> resistance/conductivity change -> health monitoring,cellulose/cotton/silk -> strain sensor -> resistance/conductivity change -> health monitoring,0.991674149,0.9846543139,0.9626561097,0.9626561097,1.0,1.0,1.0
2019,validated_closure,ionogel/ionic liquid -> strain sensor -> resistance/conductivity change -> health monitoring,Au -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.991674149,0.984001306,0.9626561097,0.9624520447,1.0,1.0,1.0
2019,validated_closure,liquid metal -> electrode -> impedance signal -> wireless/IoT,cellulose/cotton/silk -> electrode -> impedance signal -> wireless/IoT,0.5070606481,0.5070606481,0.2815280385,0.2815280385,0.5,0.0,0.0
2019,validated_closure,liquid metal -> electrode -> impedance signal -> wireless/IoT,ionogel/ionic liquid -> electrode -> impedance signal -> wireless/IoT,0.5070606481,0.5070606481,0.2815280385,0.2815280385,0.5,0.0,0.0
2019,validated_closure,liquid metal -> electrode -> impedance signal -> wireless/IoT,MoS2/TMD -> capacitive sensor -> capacitance change -> motion monitoring,0.5070606481,0.5065300792,0.2815280385,0.2771202351,1.0,0.0,0.0
2019,validated_closure,liquid metal -> electrode -> impedance signal -> wireless/IoT,silicone/elastomer -> accelerometer/gyroscope -> physiological signal -> health monitoring,0.5070606481,0.5113051996,0.2815280385,0.2893641335,0.0,0.0,0.0
2019,validated_closure,liquid metal -> electrode -> impedance signal -> wireless/IoT,carbon black -> resistive sensor -> resistance/conductivity change -> robotics/tactile,0.5070606481,0.508285038,0.2815280385,0.2931189291,0.0,0.0,0.0
2019,validated_closure,liquid metal -> electrode -> physiological signal -> health monitoring,Ag/AgNW -> capacitive sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.7365929312,0.7374500041,0.7082687128,0.706717819,0.0,1.0,1.0
