cutoff,method,rank,trajectory,material,sensor,signal,system,ranking_score,closed_in_future,validated_closure
2020,typed_structure,91,graphene/rGO -> strain sensor -> resistance/conductivity change -> portable electronics,graphene/rGO,strain sensor,resistance/conductivity change,portable electronics,0.9669605842,0,0
2020,typed_structure,92,CNT -> strain sensor -> resistance/conductivity change -> wireless/IoT,CNT,strain sensor,resistance/conductivity change,wireless/IoT,0.9669558007,1,1
2020,typed_structure,93,graphene/rGO -> strain sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,strain sensor,voltage output,wearable/flexible electronics,0.9668473755,0,0
2020,typed_structure,94,Ag/AgNW -> electrode -> current signal -> health monitoring,Ag/AgNW,electrode,current signal,health monitoring,0.966761273,1,1
2020,typed_structure,95,graphene/rGO -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,graphene/rGO,wearable/e-skin,resistance/conductivity change,motion monitoring,0.9665922572,1,1
2020,typed_structure,96,textile/yarn/fabric -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9665842847,0,0
2020,typed_structure,97,PEDOT:PSS -> pressure sensor -> resistance/conductivity change -> motion monitoring,PEDOT:PSS,pressure sensor,resistance/conductivity change,motion monitoring,0.9663913515,0,0
2020,typed_structure,98,CNT -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,CNT,gas/chemical sensor,resistance/conductivity change,health monitoring,0.9663770011,0,0
2020,typed_structure,99,graphene/rGO -> strain sensor -> voltage output -> motion monitoring,graphene/rGO,strain sensor,voltage output,motion monitoring,0.9661952293,0,0
2020,typed_structure,100,graphene/rGO -> humidity sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,humidity sensor,resistance/conductivity change,health monitoring,0.9660724536,1,1
2020,nested_structure_plus_evidence,1,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW,electrode,resistance/conductivity change,health monitoring,1.148877479431086,0,0
2020,nested_structure_plus_evidence,2,graphene/rGO -> electrode -> resistance/conductivity change -> health monitoring,graphene/rGO,electrode,resistance/conductivity change,health monitoring,1.1485075578799668,1,1
2020,nested_structure_plus_evidence,3,Au -> electrode -> resistance/conductivity change -> health monitoring,Au,electrode,resistance/conductivity change,health monitoring,1.1477485809043944,0,0
2020,nested_structure_plus_evidence,4,MXene -> strain sensor -> resistance/conductivity change -> motion monitoring,MXene,strain sensor,resistance/conductivity change,motion monitoring,1.147467950762166,1,1
2020,nested_structure_plus_evidence,5,Ag/AgNW -> electrode -> resistance/conductivity change -> environmental monitoring,Ag/AgNW,electrode,resistance/conductivity change,environmental monitoring,1.1468556668154857,0,0
2020,nested_structure_plus_evidence,6,graphene/rGO -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,gas/chemical sensor,resistance/conductivity change,health monitoring,1.1467344856177053,1,0
2020,nested_structure_plus_evidence,7,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,CNT,strain sensor,resistance/conductivity change,robotics/tactile,1.146345430193252,0,0
2020,nested_structure_plus_evidence,8,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,Ag/AgNW,electrode,capacitance change,wearable/flexible electronics,1.1461030677976913,0,0
2020,nested_structure_plus_evidence,9,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,1.145956374768799,1,1
2020,nested_structure_plus_evidence,10,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,1.1458734613176862,0,0
2020,nested_structure_plus_evidence,11,graphene/rGO -> electrode -> capacitance change -> health monitoring,graphene/rGO,electrode,capacitance change,health monitoring,1.145803303782129,0,0
2020,nested_structure_plus_evidence,12,Au -> electrode -> capacitance change -> wearable/flexible electronics,Au,electrode,capacitance change,wearable/flexible electronics,1.1454971618087888,0,0
2020,nested_structure_plus_evidence,13,graphene/rGO -> electrode -> current signal -> wearable/flexible electronics,graphene/rGO,electrode,current signal,wearable/flexible electronics,1.1454716499776771,1,1
2020,nested_structure_plus_evidence,14,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,1.145337712864341,0,0
2020,nested_structure_plus_evidence,15,Au -> electrode -> current signal -> wearable/flexible electronics,Au,electrode,current signal,wearable/flexible electronics,1.145235665539894,1,1
2020,nested_structure_plus_evidence,16,Ag/AgNW -> electrode -> voltage output -> motion monitoring,Ag/AgNW,electrode,voltage output,motion monitoring,1.1451846418776708,0,0
2020,nested_structure_plus_evidence,17,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,1.145165508004337,1,1
2020,nested_structure_plus_evidence,18,graphene/rGO -> electrode -> resistance/conductivity change -> robotics/tactile,graphene/rGO,electrode,resistance/conductivity change,robotics/tactile,1.1446616493398813,0,0
2020,nested_structure_plus_evidence,19,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,CNT,pressure sensor,voltage output,wearable/flexible electronics,1.1446233815932139,0,0
2020,nested_structure_plus_evidence,20,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,1.1441960584220932,0,0
2020,nested_structure_plus_evidence,21,CNT -> strain sensor -> resistance/conductivity change -> environmental monitoring,CNT,strain sensor,resistance/conductivity change,environmental monitoring,1.1437751132087506,0,0
2020,nested_structure_plus_evidence,22,CNT -> strain sensor -> voltage output -> motion monitoring,CNT,strain sensor,voltage output,motion monitoring,1.143743223419861,0,0
2020,nested_structure_plus_evidence,23,graphene/rGO -> humidity sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,humidity sensor,resistance/conductivity change,motion monitoring,1.1433605459531857,0,0
2020,nested_structure_plus_evidence,24,CNT -> pressure sensor -> voltage output -> motion monitoring,CNT,pressure sensor,voltage output,motion monitoring,1.1433541679954078,0,0
2020,nested_structure_plus_evidence,25,graphene/rGO -> temperature sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,environmental monitoring,1.1431564513042924,1,1
2020,nested_structure_plus_evidence,26,graphene/rGO -> humidity sensor -> resistance/conductivity change -> health monitoring,graphene/rGO,humidity sensor,resistance/conductivity change,health monitoring,1.1428247974998405,1,1
2020,nested_structure_plus_evidence,27,graphene/rGO -> electrode -> resistance/conductivity change -> HMI,graphene/rGO,electrode,resistance/conductivity change,HMI,1.1427291281331717,0,0
2020,nested_structure_plus_evidence,28,CNT -> pressure sensor -> current signal -> wearable/flexible electronics,CNT,pressure sensor,current signal,wearable/flexible electronics,1.1426079469353914,1,0
2020,nested_structure_plus_evidence,29,Au -> electrode -> resistance/conductivity change -> wireless/IoT,Au,electrode,resistance/conductivity change,wireless/IoT,1.1424803877798329,0,0
2020,nested_structure_plus_evidence,30,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,1.1424484979909433,1,1
2020,nested_structure_plus_evidence,31,CNT -> strain sensor -> resistance/conductivity change -> wireless/IoT,CNT,strain sensor,resistance/conductivity change,wireless/IoT,1.1424357420753875,1,1
2020,nested_structure_plus_evidence,32,Ag/AgNW -> electrode -> resistance/conductivity change -> robotics/tactile,Ag/AgNW,electrode,resistance/conductivity change,robotics/tactile,1.1423528286242746,0,0
2020,nested_structure_plus_evidence,33,Ag/AgNW -> electrode -> current signal -> health monitoring,Ag/AgNW,electrode,current signal,health monitoring,1.142078576439824,1,1
2020,nested_structure_plus_evidence,34,CNT -> strain sensor -> capacitance change -> wearable/flexible electronics,CNT,strain sensor,capacitance change,wearable/flexible electronics,1.1416193634798137,0,0
2020,nested_structure_plus_evidence,35,graphene/rGO -> pressure sensor -> voltage output -> motion monitoring,graphene/rGO,pressure sensor,voltage output,motion monitoring,1.1412685758020282,1,1
2020,nested_structure_plus_evidence,36,hydrogel -> pressure sensor -> resistance/conductivity change -> motion monitoring,hydrogel,pressure sensor,resistance/conductivity change,motion monitoring,1.1409305440397983,1,1
2020,nested_structure_plus_evidence,37,Ag/AgNW -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,Ag/AgNW,wearable/e-skin,resistance/conductivity change,motion monitoring,1.140873142419797,0,0
2020,nested_structure_plus_evidence,38,graphene/rGO -> strain sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,strain sensor,resistance/conductivity change,environmental monitoring,1.1407583391797946,1,1
2020,nested_structure_plus_evidence,39,CNT -> pressure sensor -> capacitance change -> health monitoring,CNT,pressure sensor,capacitance change,health monitoring,1.1406945596020153,1,1
2020,nested_structure_plus_evidence,40,CNT -> electrode -> resistance/conductivity change -> motion monitoring,CNT,electrode,resistance/conductivity change,motion monitoring,1.140484086995344,1,1
2020,nested_structure_plus_evidence,41,graphene/rGO -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,graphene/rGO,pressure sensor,resistance/conductivity change,wearable/flexible electronics,1.1403820396708975,1,1
2020,nested_structure_plus_evidence,42,Ag/AgNW -> electrode -> capacitance change -> health monitoring,Ag/AgNW,electrode,capacitance change,health monitoring,1.139929204668665,0,0
2020,nested_structure_plus_evidence,43,graphene/rGO -> electrode -> capacitance change -> motion monitoring,graphene/rGO,electrode,capacitance change,motion monitoring,1.1395847949486575,1,0
2020,nested_structure_plus_evidence,44,Ag/AgNW -> strain sensor -> resistance/conductivity change -> wireless/IoT,Ag/AgNW,strain sensor,resistance/conductivity change,wireless/IoT,1.139552905159768,1,1
2020,nested_structure_plus_evidence,45,CNT -> pressure sensor -> resistance/conductivity change -> wireless/IoT,CNT,pressure sensor,resistance/conductivity change,wireless/IoT,1.1394253460042094,0,0
2020,nested_structure_plus_evidence,46,Ag/AgNW -> electrode -> resistance/conductivity change -> HMI,Ag/AgNW,electrode,resistance/conductivity change,HMI,1.1393360545953186,0,0
2020,nested_structure_plus_evidence,47,CNT -> electrode -> resistance/conductivity change -> health monitoring,CNT,electrode,resistance/conductivity change,health monitoring,1.1393360545953186,1,1
2020,nested_structure_plus_evidence,48,Ag/AgNW -> wearable/e-skin -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW,wearable/e-skin,resistance/conductivity change,wearable/flexible electronics,1.1393169207219849,1,1
2020,nested_structure_plus_evidence,49,Ag/AgNW -> electrode -> resistance/conductivity change -> self-powered/energy storage,Ag/AgNW,electrode,resistance/conductivity change,self-powered/energy storage,1.1392595191019836,0,0
2020,nested_structure_plus_evidence,50,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,1.139227629313094,0,0
2020,nested_structure_plus_evidence,51,CNT -> strain sensor -> capacitance change -> health monitoring,CNT,strain sensor,capacitance change,health monitoring,1.138583455577524,0,0
2020,nested_structure_plus_evidence,52,graphene/rGO -> pressure sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,pressure sensor,resistance/conductivity change,environmental monitoring,1.1382135340264048,0,0
2020,nested_structure_plus_evidence,53,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,Ag/AgNW,electrode,voltage output,wireless/IoT,1.1378563683908411,1,1
2020,nested_structure_plus_evidence,54,graphene/rGO -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO,pressure sensor,resistance/conductivity change,robotics/tactile,1.1377415651508387,0,0
2020,nested_structure_plus_evidence,55,graphene/rGO -> electrode -> current signal -> motion monitoring,graphene/rGO,electrode,current signal,motion monitoring,1.1377032974041712,0,0
2020,nested_structure_plus_evidence,56,Ag/AgNW -> gas/chemical sensor -> resistance/conductivity change -> health monitoring,Ag/AgNW,gas/chemical sensor,resistance/conductivity change,health monitoring,1.1374545570508323,0,0
2020,nested_structure_plus_evidence,57,graphene/rGO -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,graphene/rGO,wearable/e-skin,resistance/conductivity change,motion monitoring,1.1374418011352765,1,1
